timestamp,original_comment,processed_comment,sentiment_score,subjectivity_score,sentiment_category,word_count
2024-11-14 17:16:53,Thank you for the great content!,thank great content,1.0,0.75,Positive,3
2024-11-14 17:16:53,"Thanks for sharing this, learned a lot.",thanks sharing learned lot,0.2,0.2,Positive,4
2024-11-14 17:21:25,"Watch the Song Break Down For 'Soft Spot' Here - https://www.youtube.com/watch?v=jQLJFicS4m4&t=2287s
Watch the 'Soft Spot' Original Music Video Here - https://www.youtube.com/watch?v=LKKrnjfH3nQ",watch song break soft spot httpswwwyoutubecomwatchvjqljficsmts watch soft spot original music video httpswwwyoutubecomwatchvlkkrnjfhnq,0.1048611111111111,0.43472222222222223,Positive,13
2024-11-14 17:21:25,"These dudes figured,  hell if Tommy Richman did it... let's go for it",dude figured hell tommy richman let go,0.0,0.0,Neutral,7
2024-11-14 17:21:25,"Thank you for this video, very enlightening!",thank video enlightening,0.48750000000000004,0.52,Positive,3
2024-11-14 17:21:25,"Awesome video, looking forward to the next one!",awesome video looking forward next one,0.5,0.5,Positive,6
2024-11-14 17:21:25,"Thank you for this video, very enlightening!",thank video enlightening,0.48750000000000004,0.52,Positive,3
2024-11-14 17:21:25,Amazing content as always!,amazing content always,0.7500000000000001,0.9,Positive,3
2024-11-14 17:21:25,"This was super helpful, thanks!",super helpful thanks,0.29166666666666663,0.43333333333333335,Positive,3
2024-11-14 17:21:25,"He is literally the most underappreciated, talented, and eccentrically stylish musician in R&B right now. I adore how crazy he is about being the hardest worker.",literally underappreciated talented eccentrically stylish musician rb right adore crazy hardest worker,0.27714285714285714,0.7671428571428571,Positive,12
2024-11-14 17:21:25,"Loved this video, keep up the great work!",loved video keep great work,0.85,0.775,Positive,5
2024-11-14 17:21:25,"This was exactly what I needed, thanks!",exactly needed thanks,0.25,0.225,Positive,3
2024-11-14 17:21:25,"This video was amazing, learned a lot.",video amazing learned lot,0.6000000000000001,0.9,Positive,4
2024-11-14 17:21:25,"Great job, this video was very useful!",great job video useful,0.64375,0.375,Positive,4
2024-11-14 17:21:25,"Awesome video, looking forward to the next one!",awesome video looking forward next one,0.5,0.5,Positive,6
2024-11-14 17:21:25,"Great job, this video was very useful!",great job video useful,0.64375,0.375,Positive,4
2024-11-14 17:21:25,"Loved this video, keep up the great work!",loved video keep great work,0.85,0.775,Positive,5
2024-11-14 17:21:25,Thank you for the great content!,thank great content,1.0,0.75,Positive,3
2024-11-14 17:21:25,"Fantastic explanation, thank you!",fantastic explanation thank,0.5,0.9,Positive,3
2024-11-14 17:21:25,Amazing content as always!,amazing content always,0.7500000000000001,0.9,Positive,3
2024-11-14 17:21:25,"Thanks for sharing this, learned a lot.",thanks sharing learned lot,0.2,0.2,Positive,4
2024-11-14 17:21:25,"Thank you for this video, very enlightening!",thank video enlightening,0.48750000000000004,0.52,Positive,3
2024-11-14 17:21:25,"This video was amazing, learned a lot.",video amazing learned lot,0.6000000000000001,0.9,Positive,4
2024-11-14 17:21:25,"Thanks for sharing this, learned a lot.",thanks sharing learned lot,0.2,0.2,Positive,4
2024-11-14 17:21:25,"Loved the content, keep it coming!",loved content keep coming,0.875,0.8,Positive,4
2024-11-14 17:21:25,"Your videos are always so helpful, thank you!",video always helpful thank,0.0,0.0,Neutral,4
2024-11-14 17:21:25,"I clicked on this at random, and this music wasn't meant to be this amazing. This is making me jump out of my chair. Please stop creating such amazing music; I can't stop listening to it. I'm getting a soft spot.",clicked random music wasnt meant amazing making jump chair please stop creating amazing music cant stop listening im getting soft spot,0.16000000000000003,0.63,Positive,21
2024-11-14 17:21:25,"Thanks for sharing this, learned a lot.",thanks sharing learned lot,0.2,0.2,Positive,4
2024-11-14 17:21:25,"Fantastic explanation, thank you!",fantastic explanation thank,0.5,0.9,Positive,3
2024-11-14 17:21:25,Thank you for the great content!,thank great content,1.0,0.75,Positive,3
2024-11-14 17:21:25,"Very well done, appreciate this video!",well done appreciate video,0.25,0.3,Positive,4
2024-11-14 17:21:25,Amazing content as always!,amazing content always,0.7500000000000001,0.9,Positive,3
2024-11-14 17:21:25,"Great job, this video was very useful!",great job video useful,0.64375,0.375,Positive,4
2024-11-14 17:21:25,"Fantastic explanation, thank you!",fantastic explanation thank,0.5,0.9,Positive,3
2024-11-14 17:21:25,Really appreciate the insights in this video.,really appreciate insight video,0.2,0.2,Positive,4
2024-11-14 17:21:25,"Fantastic video, really appreciate your effort!",fantastic video really appreciate effort,0.325,0.55,Positive,5
2024-11-14 17:21:25,Amazing content as always!,amazing content always,0.7500000000000001,0.9,Positive,3
2024-11-14 17:21:25,"This was exactly what I needed, thanks!",exactly needed thanks,0.25,0.225,Positive,3
2024-11-14 17:21:25,"Your videos are always so helpful, thank you!",video always helpful thank,0.0,0.0,Neutral,4
2024-11-14 17:21:25,"Great tips, thanks for sharing!",great tip thanks sharing,0.525,0.475,Positive,4
2024-11-14 17:21:25,"Thanks for sharing this, learned a lot.",thanks sharing learned lot,0.2,0.2,Positive,4
2024-11-14 17:21:25,Great video! Really enjoyed it.,great video really enjoyed,0.75,0.725,Positive,4
2024-11-14 17:21:25,Thank you for the great content!,thank great content,1.0,0.75,Positive,3
2024-11-14 17:21:25,"Loved this video, keep up the great work!",loved video keep great work,0.85,0.775,Positive,5
2024-11-14 17:21:25,"Thank you for this video, very enlightening!",thank video enlightening,0.48750000000000004,0.52,Positive,3
2024-11-14 17:21:25,"Great job, this video was very useful!",great job video useful,0.64375,0.375,Positive,4
2024-11-14 17:21:25,"Loved this video, keep up the great work!",loved video keep great work,0.85,0.775,Positive,5
2024-11-14 17:21:25,"Awesome video, looking forward to the next one!",awesome video looking forward next one,0.5,0.5,Positive,6
2024-11-14 17:21:25,Really appreciate the insights in this video.,really appreciate insight video,0.2,0.2,Positive,4
2024-11-14 17:21:25,"Your videos are always so helpful, thank you!",video always helpful thank,0.0,0.0,Neutral,4
2024-11-14 17:21:25,"I randomly clicked on this, this music wasn’t supposed to be so fcken good wtf this shit making me levitate out of my chair stop making such good music I can’t get it out of my head I GOT A SOFT SPOTT",randomly clicked music wasnt supposed fcken good wtf shit making levitate chair stop making good music cant get head got soft spott,0.04285714285714285,0.6214285714285713,Positive,22
2024-11-14 17:21:25,"Very well done, appreciate this video!",well done appreciate video,0.25,0.3,Positive,4
2024-11-14 17:21:25,Thank you for the great content!,thank great content,1.0,0.75,Positive,3
2024-11-14 17:21:25,Great video! Really enjoyed it.,great video really enjoyed,0.75,0.725,Positive,4
2024-11-14 17:21:25,"Great tips, thanks for sharing!",great tip thanks sharing,0.525,0.475,Positive,4
2024-11-14 17:21:25,"You explained this so well, thank you!",explained well thank,0.0,0.0,Neutral,3
2024-11-14 17:21:25,"This was super helpful, thanks!",super helpful thanks,0.29166666666666663,0.43333333333333335,Positive,3
2024-11-14 17:21:25,"You explained this so well, thank you!",explained well thank,0.0,0.0,Neutral,3
2024-11-14 17:21:25,"This was exactly what I needed, thanks!",exactly needed thanks,0.25,0.225,Positive,3
2024-11-14 17:21:25,Amazing content as always!,amazing content always,0.7500000000000001,0.9,Positive,3
2024-11-14 17:21:25,"Awesome video, looking forward to the next one!",awesome video looking forward next one,0.5,0.5,Positive,6
2024-11-14 17:21:25,Really appreciate the insights in this video.,really appreciate insight video,0.2,0.2,Positive,4
2024-11-14 17:21:25,"You explained this so well, thank you!",explained well thank,0.0,0.0,Neutral,3
2024-11-14 17:21:25,"Thanks for sharing this, learned a lot.",thanks sharing learned lot,0.2,0.2,Positive,4
2024-11-14 17:21:25,"Thank you for this video, very enlightening!",thank video enlightening,0.48750000000000004,0.52,Positive,3
2024-11-14 17:21:25,Amazing content as always!,amazing content always,0.7500000000000001,0.9,Positive,3
2024-11-14 17:21:25,"Awesome video, looking forward to the next one!",awesome video looking forward next one,0.5,0.5,Positive,6
2024-11-14 17:21:25,"Loved this video, keep up the great work!",loved video keep great work,0.85,0.775,Positive,5
2024-11-14 17:21:25,Amazing content as always!,amazing content always,0.7500000000000001,0.9,Positive,3
2024-11-14 17:21:25,"Great tips, thanks for sharing!",great tip thanks sharing,0.525,0.475,Positive,4
2024-11-14 17:21:25,"This was exactly what I needed, thanks!",exactly needed thanks,0.25,0.225,Positive,3
2024-11-14 17:21:25,homoerotic  melodies for the beginning of the apocalypse.   I dig it,homoerotic melody beginning apocalypse dig,0.0,0.0,Neutral,5
2024-11-14 17:21:25,Was this inspired by Beau Travail?,inspired beau travail,0.0,0.0,Neutral,3
2024-11-14 17:21:25,"Thanks for sharing this, learned a lot.",thanks sharing learned lot,0.2,0.2,Positive,4
2024-11-14 17:21:25,"Awesome video, looking forward to the next one!",awesome video looking forward next one,0.5,0.5,Positive,6
2024-11-14 17:21:25,Thank you for the great content!,thank great content,1.0,0.75,Positive,3
2024-11-14 17:21:25,"Thank you for this video, very enlightening!",thank video enlightening,0.48750000000000004,0.52,Positive,3
2024-11-14 17:21:25,"This video was amazing, learned a lot.",video amazing learned lot,0.6000000000000001,0.9,Positive,4
2024-11-14 17:21:25,"I played this nonstop for twenty-four hours. here are my 345 views, you earned it.",played nonstop twentyfour hour view earned,0.0,0.0,Neutral,6
2024-11-14 17:21:25,"Everytime that you open up
You know that I can't get close enough
See, everything gets so damn mixed up
And I can't get nothin' to add up
See, all I want is a little trust (yeah, yeah)
You know that it's more than enough (yeah, yeah)
And I don't even know what to think anymore
Can you show me? (show me?)
And I can't even tell anymore if you're coming or going
(Going, yeah, yeah)
Believin' every single word you say
And then I go around and find out you lied to me
I guess it's all a part of love and the price you pay
I guess its all a part of lovin' you, baby
Guess I got a soft spot for you
I got a soft spot, a soft spot
Guess I got a soft spot, a soft spot
You always say you wanna connect
But you never wanna give to get
Maybe I just get too obsessed (yeah, yeah)
But I just can't settle for less (no)
And I don't even know what to think anymore
Can you show me? (show me?)
And I can't even tell anymore if you're coming or going
(Going, yeah, yeah)
Believin' every single word you say
And then I go around and find out you lied to me
I guess it's all a part of love and the price you pay
I guess its all a part of lovin' you, baby
Guess I got a soft spot for you
Guess I got a soft spot, a soft spot
Guess I got a soft spot, soft spot, yeah
Guess I got a soft spot, a soft spot, yeah
(Believin' every single word you say)
Guess I got a soft spot, a soft spot
Yeah, you keep me comin' back to you
'Til there's nothin else that's left to lose
Yeah, I don't know what you've got to prove
When you keep me comin' back to you
And I don't even know what to think anymore
Can you show me?
And I can't even tell anymore if you're coming or going
And I don't even know what to think anymore
Can you show me? (believin' every single word you say)
And I can't even tell anymore if you're coming or going
(Believin' every single word you say) going, yeah
Guess I got a soft spot, soft spot yeah
(Believin' every single word you say)
Guess I got a soft spot, a soft spot",everytime open know cant get close enough see everything get damn mixed cant get nothin add see want little trust yeah yeah know enough yeah yeah dont even know think anymore show show cant even tell anymore youre coming going going yeah yeah believin every single word say go around find lied guess part love price pay guess part lovin baby guess got soft spot got soft spot soft spot guess got soft spot soft spot always say wanna connect never wanna give get maybe get obsessed yeah yeah cant settle less dont even know think anymore show show cant even tell anymore youre coming going going yeah yeah believin every single word say go around find lied guess part love price pay guess part lovin baby guess got soft spot guess got soft spot soft spot guess got soft spot soft spot yeah guess got soft spot soft spot yeah believin every single word say guess got soft spot soft spot yeah keep comin back til there nothin else thats left lose yeah dont know youve got prove keep comin back dont even know think anymore show cant even tell anymore youre coming going dont even know think anymore show believin every single word say cant even tell anymore youre coming going believin every single word say going yeah guess got soft spot soft spot yeah believin every single word say guess got soft spot soft spot,0.05452059202059206,0.34060489060489035,Positive,238
2024-11-14 17:21:25,We have the same vibe during smoke breaks at work.,vibe smoke break work,0.0,0.125,Neutral,4
2024-11-14 17:21:25,This is going to make it really big.,going make really big,0.0,0.1,Neutral,4
2024-11-14 17:21:25,"Did you know you can live forever? Jesus, the Son of God, gave His life for us. He was sacrificed for our sins and was resurrected. Repent, follow Jesus, and live forever! He loves you, and has made a new home for you in Heaven!

- If you want to learn more about Jesus and how to live forever, check out the Gospel (the books of Matthew, Mark, Luke, and John) within the New Testament of the Holy Bible. Each book is an eyewitness account of the miracles He performed, His death, resurrection, and His promise to you!",know live forever jesus son god gave life u sacrificed sin resurrected repent follow jesus live forever love made new home heaven want learn jesus live forever check gospel book matthew mark luke john within new testament holy bible book eyewitness account miracle performed death resurrection promise,0.2140151515151515,0.48484848484848486,Positive,47
2024-11-14 17:21:25,I swear this song is like crack for my ears😂,swear song like crack ear,0.0,0.0,Neutral,5
2024-11-14 17:21:25,Thought it was Jesse Pinkman for a sec,thought jesse pinkman sec,-0.1,0.6,Negative,4
2024-11-14 17:21:25,Me dancing with all my different personalities,dancing different personality,0.0,0.6,Neutral,3
2024-11-14 17:21:25,WTF did I just watch and listen to............,wtf watch listen,-0.5,1.0,Negative,3
2024-11-14 17:21:25,Me every time this song comes on .,every time song come,0.0,0.0,Neutral,4
2024-11-14 17:21:25,"I grow up with JSMN, and see him finally crack the code by being viral on tiktok is making me so happy for him he really deserve it.",grow jsmn see finally crack code viral tiktok making happy really deserve,0.3333333333333333,0.7333333333333334,Positive,12
2024-11-14 17:21:25,A room full of guys dancing to a 90 bop in wife beaters.. please explain,room full guy dancing bop wife beater please explain,0.35,0.55,Positive,9
2024-11-14 17:21:25,This song is heavily influenced by Ghost Town DJs.,song heavily influenced ghost town dj,-0.2,0.5,Negative,6
2024-11-14 17:21:25,"Great tips, thanks for sharing!",great tip thanks sharing,0.525,0.475,Positive,4
2024-11-14 17:21:25,"You explained this so well, thank you!",explained well thank,0.0,0.0,Neutral,3
2024-11-14 17:21:25,"This was super helpful, thanks!",super helpful thanks,0.29166666666666663,0.43333333333333335,Positive,3
2024-11-14 17:21:25,"Great tips, thanks for sharing!",great tip thanks sharing,0.525,0.475,Positive,4
2024-11-14 17:21:25,"Awesome video, looking forward to the next one!",awesome video looking forward next one,0.5,0.5,Positive,6
2024-11-14 17:21:25,"This was very informative, appreciate it.",informative appreciate,0.2,0.3,Positive,2
2024-11-14 17:21:25,"Thank you for this video, very enlightening!",thank video enlightening,0.48750000000000004,0.52,Positive,3
2024-11-14 17:21:25,"Awesome video, looking forward to the next one!",awesome video looking forward next one,0.5,0.5,Positive,6
2024-11-14 17:21:25,"This was super helpful, thanks!",super helpful thanks,0.29166666666666663,0.43333333333333335,Positive,3
2024-11-14 17:21:25,"This was very informative, appreciate it.",informative appreciate,0.2,0.3,Positive,2
2024-11-14 17:21:25,"Fantastic video, really appreciate your effort!",fantastic video really appreciate effort,0.325,0.55,Positive,5
2024-11-14 17:22:38,"Watch the Song Break Down For 'Soft Spot' Here - https://www.youtube.com/watch?v=jQLJFicS4m4&t=2287s
Watch the 'Soft Spot' Original Music Video Here - https://www.youtube.com/watch?v=LKKrnjfH3nQ",watch song break soft spot httpswwwyoutubecomwatchvjqljficsmts watch soft spot original music video httpswwwyoutubecomwatchvlkkrnjfhnq,0.1048611111111111,0.43472222222222223,Positive,13
2024-11-14 17:22:38,"These dudes figured,  hell if Tommy Richman did it... let's go for it",dude figured hell tommy richman let go,0.0,0.0,Neutral,7
2024-11-14 17:22:38,"Thank you for this video, very enlightening!",thank video enlightening,0.48750000000000004,0.52,Positive,3
2024-11-14 17:22:38,"Awesome video, looking forward to the next one!",awesome video looking forward next one,0.5,0.5,Positive,6
2024-11-14 17:22:38,"Thank you for this video, very enlightening!",thank video enlightening,0.48750000000000004,0.52,Positive,3
2024-11-14 17:22:38,Amazing content as always!,amazing content always,0.7500000000000001,0.9,Positive,3
2024-11-14 17:22:38,"This was super helpful, thanks!",super helpful thanks,0.29166666666666663,0.43333333333333335,Positive,3
2024-11-14 17:22:38,"He is literally the most underappreciated, talented, and eccentrically stylish musician in R&B right now. I adore how crazy he is about being the hardest worker.",literally underappreciated talented eccentrically stylish musician rb right adore crazy hardest worker,0.27714285714285714,0.7671428571428571,Positive,12
2024-11-14 17:22:38,"Loved this video, keep up the great work!",loved video keep great work,0.85,0.775,Positive,5
2024-11-14 17:22:38,"This was exactly what I needed, thanks!",exactly needed thanks,0.25,0.225,Positive,3
2024-11-14 17:22:38,"This video was amazing, learned a lot.",video amazing learned lot,0.6000000000000001,0.9,Positive,4
2024-11-14 17:22:38,"Great job, this video was very useful!",great job video useful,0.64375,0.375,Positive,4
2024-11-14 17:22:38,"Awesome video, looking forward to the next one!",awesome video looking forward next one,0.5,0.5,Positive,6
2024-11-14 17:22:38,"Great job, this video was very useful!",great job video useful,0.64375,0.375,Positive,4
2024-11-14 17:22:38,"Loved this video, keep up the great work!",loved video keep great work,0.85,0.775,Positive,5
2024-11-14 17:22:38,Thank you for the great content!,thank great content,1.0,0.75,Positive,3
2024-11-14 17:22:38,"Fantastic explanation, thank you!",fantastic explanation thank,0.5,0.9,Positive,3
2024-11-14 17:22:38,Amazing content as always!,amazing content always,0.7500000000000001,0.9,Positive,3
2024-11-14 17:22:38,"Thanks for sharing this, learned a lot.",thanks sharing learned lot,0.2,0.2,Positive,4
2024-11-14 17:22:38,"Thank you for this video, very enlightening!",thank video enlightening,0.48750000000000004,0.52,Positive,3
2024-11-14 17:22:38,"This video was amazing, learned a lot.",video amazing learned lot,0.6000000000000001,0.9,Positive,4
2024-11-14 17:22:38,"Thanks for sharing this, learned a lot.",thanks sharing learned lot,0.2,0.2,Positive,4
2024-11-14 17:22:38,"Loved the content, keep it coming!",loved content keep coming,0.875,0.8,Positive,4
2024-11-14 17:22:38,"Your videos are always so helpful, thank you!",video always helpful thank,0.0,0.0,Neutral,4
2024-11-14 17:22:38,"I clicked on this at random, and this music wasn't meant to be this amazing. This is making me jump out of my chair. Please stop creating such amazing music; I can't stop listening to it. I'm getting a soft spot.",clicked random music wasnt meant amazing making jump chair please stop creating amazing music cant stop listening im getting soft spot,0.16000000000000003,0.63,Positive,21
2024-11-14 17:22:38,"Thanks for sharing this, learned a lot.",thanks sharing learned lot,0.2,0.2,Positive,4
2024-11-14 17:22:38,"Fantastic explanation, thank you!",fantastic explanation thank,0.5,0.9,Positive,3
2024-11-14 17:22:38,Thank you for the great content!,thank great content,1.0,0.75,Positive,3
2024-11-14 17:22:38,"Very well done, appreciate this video!",well done appreciate video,0.25,0.3,Positive,4
2024-11-14 17:22:38,Amazing content as always!,amazing content always,0.7500000000000001,0.9,Positive,3
2024-11-14 17:22:38,"Great job, this video was very useful!",great job video useful,0.64375,0.375,Positive,4
2024-11-14 17:22:38,"Fantastic explanation, thank you!",fantastic explanation thank,0.5,0.9,Positive,3
2024-11-14 17:22:38,Really appreciate the insights in this video.,really appreciate insight video,0.2,0.2,Positive,4
2024-11-14 17:22:38,"Fantastic video, really appreciate your effort!",fantastic video really appreciate effort,0.325,0.55,Positive,5
2024-11-14 17:22:38,Amazing content as always!,amazing content always,0.7500000000000001,0.9,Positive,3
2024-11-14 17:22:38,"This was exactly what I needed, thanks!",exactly needed thanks,0.25,0.225,Positive,3
2024-11-14 17:22:38,"Your videos are always so helpful, thank you!",video always helpful thank,0.0,0.0,Neutral,4
2024-11-14 17:22:38,"Great tips, thanks for sharing!",great tip thanks sharing,0.525,0.475,Positive,4
2024-11-14 17:22:38,"Thanks for sharing this, learned a lot.",thanks sharing learned lot,0.2,0.2,Positive,4
2024-11-14 17:22:38,Great video! Really enjoyed it.,great video really enjoyed,0.75,0.725,Positive,4
2024-11-14 17:22:38,Thank you for the great content!,thank great content,1.0,0.75,Positive,3
2024-11-14 17:22:38,"Loved this video, keep up the great work!",loved video keep great work,0.85,0.775,Positive,5
2024-11-14 17:22:38,"Thank you for this video, very enlightening!",thank video enlightening,0.48750000000000004,0.52,Positive,3
2024-11-14 17:22:38,"Great job, this video was very useful!",great job video useful,0.64375,0.375,Positive,4
2024-11-14 17:22:38,"Loved this video, keep up the great work!",loved video keep great work,0.85,0.775,Positive,5
2024-11-14 17:22:38,"Awesome video, looking forward to the next one!",awesome video looking forward next one,0.5,0.5,Positive,6
2024-11-14 17:22:38,Really appreciate the insights in this video.,really appreciate insight video,0.2,0.2,Positive,4
2024-11-14 17:22:38,"Your videos are always so helpful, thank you!",video always helpful thank,0.0,0.0,Neutral,4
2024-11-14 17:22:38,"I randomly clicked on this, this music wasn’t supposed to be so fcken good wtf this shit making me levitate out of my chair stop making such good music I can’t get it out of my head I GOT A SOFT SPOTT",randomly clicked music wasnt supposed fcken good wtf shit making levitate chair stop making good music cant get head got soft spott,0.04285714285714285,0.6214285714285713,Positive,22
2024-11-14 17:22:38,"Very well done, appreciate this video!",well done appreciate video,0.25,0.3,Positive,4
2024-11-14 17:22:38,Thank you for the great content!,thank great content,1.0,0.75,Positive,3
2024-11-14 17:22:38,Great video! Really enjoyed it.,great video really enjoyed,0.75,0.725,Positive,4
2024-11-14 17:22:38,"Great tips, thanks for sharing!",great tip thanks sharing,0.525,0.475,Positive,4
2024-11-14 17:22:38,"You explained this so well, thank you!",explained well thank,0.0,0.0,Neutral,3
2024-11-14 17:22:38,"This was super helpful, thanks!",super helpful thanks,0.29166666666666663,0.43333333333333335,Positive,3
2024-11-14 17:22:38,"You explained this so well, thank you!",explained well thank,0.0,0.0,Neutral,3
2024-11-14 17:22:38,"This was exactly what I needed, thanks!",exactly needed thanks,0.25,0.225,Positive,3
2024-11-14 17:22:38,Amazing content as always!,amazing content always,0.7500000000000001,0.9,Positive,3
2024-11-14 17:22:38,"Awesome video, looking forward to the next one!",awesome video looking forward next one,0.5,0.5,Positive,6
2024-11-14 17:22:38,Really appreciate the insights in this video.,really appreciate insight video,0.2,0.2,Positive,4
2024-11-14 17:22:38,"You explained this so well, thank you!",explained well thank,0.0,0.0,Neutral,3
2024-11-14 17:22:38,"Thanks for sharing this, learned a lot.",thanks sharing learned lot,0.2,0.2,Positive,4
2024-11-14 17:22:38,"Thank you for this video, very enlightening!",thank video enlightening,0.48750000000000004,0.52,Positive,3
2024-11-14 17:22:38,Amazing content as always!,amazing content always,0.7500000000000001,0.9,Positive,3
2024-11-14 17:22:38,"Awesome video, looking forward to the next one!",awesome video looking forward next one,0.5,0.5,Positive,6
2024-11-14 17:22:38,"Loved this video, keep up the great work!",loved video keep great work,0.85,0.775,Positive,5
2024-11-14 17:22:38,Amazing content as always!,amazing content always,0.7500000000000001,0.9,Positive,3
2024-11-14 17:22:38,"Great tips, thanks for sharing!",great tip thanks sharing,0.525,0.475,Positive,4
2024-11-14 17:22:38,"This was exactly what I needed, thanks!",exactly needed thanks,0.25,0.225,Positive,3
2024-11-14 17:22:38,homoerotic  melodies for the beginning of the apocalypse.   I dig it,homoerotic melody beginning apocalypse dig,0.0,0.0,Neutral,5
2024-11-14 17:22:38,Was this inspired by Beau Travail?,inspired beau travail,0.0,0.0,Neutral,3
2024-11-14 17:22:38,"Thanks for sharing this, learned a lot.",thanks sharing learned lot,0.2,0.2,Positive,4
2024-11-14 17:22:38,"Awesome video, looking forward to the next one!",awesome video looking forward next one,0.5,0.5,Positive,6
2024-11-14 17:22:38,Thank you for the great content!,thank great content,1.0,0.75,Positive,3
2024-11-14 17:22:38,"Thank you for this video, very enlightening!",thank video enlightening,0.48750000000000004,0.52,Positive,3
2024-11-14 17:22:38,"This video was amazing, learned a lot.",video amazing learned lot,0.6000000000000001,0.9,Positive,4
2024-11-14 17:22:38,"I played this nonstop for twenty-four hours. here are my 345 views, you earned it.",played nonstop twentyfour hour view earned,0.0,0.0,Neutral,6
2024-11-14 17:22:38,"Everytime that you open up
You know that I can't get close enough
See, everything gets so damn mixed up
And I can't get nothin' to add up
See, all I want is a little trust (yeah, yeah)
You know that it's more than enough (yeah, yeah)
And I don't even know what to think anymore
Can you show me? (show me?)
And I can't even tell anymore if you're coming or going
(Going, yeah, yeah)
Believin' every single word you say
And then I go around and find out you lied to me
I guess it's all a part of love and the price you pay
I guess its all a part of lovin' you, baby
Guess I got a soft spot for you
I got a soft spot, a soft spot
Guess I got a soft spot, a soft spot
You always say you wanna connect
But you never wanna give to get
Maybe I just get too obsessed (yeah, yeah)
But I just can't settle for less (no)
And I don't even know what to think anymore
Can you show me? (show me?)
And I can't even tell anymore if you're coming or going
(Going, yeah, yeah)
Believin' every single word you say
And then I go around and find out you lied to me
I guess it's all a part of love and the price you pay
I guess its all a part of lovin' you, baby
Guess I got a soft spot for you
Guess I got a soft spot, a soft spot
Guess I got a soft spot, soft spot, yeah
Guess I got a soft spot, a soft spot, yeah
(Believin' every single word you say)
Guess I got a soft spot, a soft spot
Yeah, you keep me comin' back to you
'Til there's nothin else that's left to lose
Yeah, I don't know what you've got to prove
When you keep me comin' back to you
And I don't even know what to think anymore
Can you show me?
And I can't even tell anymore if you're coming or going
And I don't even know what to think anymore
Can you show me? (believin' every single word you say)
And I can't even tell anymore if you're coming or going
(Believin' every single word you say) going, yeah
Guess I got a soft spot, soft spot yeah
(Believin' every single word you say)
Guess I got a soft spot, a soft spot",everytime open know cant get close enough see everything get damn mixed cant get nothin add see want little trust yeah yeah know enough yeah yeah dont even know think anymore show show cant even tell anymore youre coming going going yeah yeah believin every single word say go around find lied guess part love price pay guess part lovin baby guess got soft spot got soft spot soft spot guess got soft spot soft spot always say wanna connect never wanna give get maybe get obsessed yeah yeah cant settle less dont even know think anymore show show cant even tell anymore youre coming going going yeah yeah believin every single word say go around find lied guess part love price pay guess part lovin baby guess got soft spot guess got soft spot soft spot guess got soft spot soft spot yeah guess got soft spot soft spot yeah believin every single word say guess got soft spot soft spot yeah keep comin back til there nothin else thats left lose yeah dont know youve got prove keep comin back dont even know think anymore show cant even tell anymore youre coming going dont even know think anymore show believin every single word say cant even tell anymore youre coming going believin every single word say going yeah guess got soft spot soft spot yeah believin every single word say guess got soft spot soft spot,0.05452059202059206,0.34060489060489035,Positive,238
2024-11-14 17:22:38,We have the same vibe during smoke breaks at work.,vibe smoke break work,0.0,0.125,Neutral,4
2024-11-14 17:22:38,This is going to make it really big.,going make really big,0.0,0.1,Neutral,4
2024-11-14 17:22:38,"Did you know you can live forever? Jesus, the Son of God, gave His life for us. He was sacrificed for our sins and was resurrected. Repent, follow Jesus, and live forever! He loves you, and has made a new home for you in Heaven!

- If you want to learn more about Jesus and how to live forever, check out the Gospel (the books of Matthew, Mark, Luke, and John) within the New Testament of the Holy Bible. Each book is an eyewitness account of the miracles He performed, His death, resurrection, and His promise to you!",know live forever jesus son god gave life u sacrificed sin resurrected repent follow jesus live forever love made new home heaven want learn jesus live forever check gospel book matthew mark luke john within new testament holy bible book eyewitness account miracle performed death resurrection promise,0.2140151515151515,0.48484848484848486,Positive,47
2024-11-14 17:22:38,I swear this song is like crack for my ears😂,swear song like crack ear,0.0,0.0,Neutral,5
2024-11-14 17:22:38,Thought it was Jesse Pinkman for a sec,thought jesse pinkman sec,-0.1,0.6,Negative,4
2024-11-14 17:22:38,Me dancing with all my different personalities,dancing different personality,0.0,0.6,Neutral,3
2024-11-14 17:22:38,WTF did I just watch and listen to............,wtf watch listen,-0.5,1.0,Negative,3
2024-11-14 17:22:38,Me every time this song comes on .,every time song come,0.0,0.0,Neutral,4
2024-11-14 17:22:38,"I grow up with JSMN, and see him finally crack the code by being viral on tiktok is making me so happy for him he really deserve it.",grow jsmn see finally crack code viral tiktok making happy really deserve,0.3333333333333333,0.7333333333333334,Positive,12
2024-11-14 17:22:38,A room full of guys dancing to a 90 bop in wife beaters.. please explain,room full guy dancing bop wife beater please explain,0.35,0.55,Positive,9
2024-11-14 17:22:38,This song is heavily influenced by Ghost Town DJs.,song heavily influenced ghost town dj,-0.2,0.5,Negative,6
2024-11-14 17:22:38,"Great tips, thanks for sharing!",great tip thanks sharing,0.525,0.475,Positive,4
2024-11-14 17:22:38,"You explained this so well, thank you!",explained well thank,0.0,0.0,Neutral,3
2024-11-14 17:22:38,"This was super helpful, thanks!",super helpful thanks,0.29166666666666663,0.43333333333333335,Positive,3
2024-11-14 17:22:38,"Great tips, thanks for sharing!",great tip thanks sharing,0.525,0.475,Positive,4
